Date,Description,Category,Amount,Type,User
2024-05-21 00:00:00,Movie,Entertainment,1621.0,Expense,Mitul
2024-05-21 00:00:00,Online course,Education,1475.0,Expense,Mitul
2024-05-21 00:00:00,Maintenance,Other,4705.0,Expense,Mitul
2024-05-21 00:00:00,Bus fare,Transport,2873.0,Expense,Mitul
2024-05-21 00:00:00,Maintenance,Other,4684.0,Expense,Mitul
2024-05-21 00:00:00,New clothes,Shopping,4973.0,Income,Mitul
2024-05-21 00:00:00,Bought items,Other,1237.0,Expense,Mitul
2024-05-21 00:00:00,Insurance premium,Rent,4591.0,Expense,Mitul
2024-05-21 00:00:00,Doctor visit,Healthcare,170.0,Expense,Mitul
2024-05-21 00:00:00,Bought items,Other,1909.0,Expense,Mitul
2024-05-21 00:00:00,Online course,Education,988.0,Expense,Mitul
2024-05-21 00:00:00,Maintenance,Other,893.0,Expense,Mitul
2024-05-21 00:00:00,Monthly bill,Bills,4458.0,Expense,Mitul
2024-05-21 00:00:00,New clothes,Shopping,1845.0,Expense,Mitul
2024-05-22 00:00:00,Movie,Entertainment,2511.0,Expense,Mitul
2024-05-22 00:00:00,Insurance premium,Rent,1455.0,Expense,Mitul
2024-05-22 00:00:00,Monthly bill,Bills,140.0,Expense,Mitul
2024-05-22 00:00:00,Insurance premium,Rent,2932.0,Income,Mitul
2024-05-22 00:00:00,Maintenance,Other,2637.0,Expense,Mitul
2024-05-22 00:00:00,Insurance premium,Rent,4610.0,Expense,Mitul
2024-05-22 00:00:00,Monthly bill,Bills,152.0,Expense,Mitul
2024-05-22 00:00:00,Doctor visit,Healthcare,2363.0,Expense,Mitul
2024-05-22 00:00:00,New clothes,Shopping,1890.0,Expense,Mitul
2024-05-22 00:00:00,Bus fare,Transport,3350.0,Expense,Mitul
2024-05-22 00:00:00,Movie,Entertainment,1985.0,Expense,Mitul
2024-05-22 00:00:00,Bought items,Other,3682.0,Expense,Mitul
2024-05-22 00:00:00,New clothes,Shopping,1181.0,Expense,Mitul
2024-05-22 00:00:00,Insurance premium,Rent,4834.0,Expense,Mitul
2024-05-22 00:00:00,Bus fare,Transport,387.0,Expense,Mitul
2024-05-22 00:00:00,Maintenance,Other,1827.0,Expense,Mitul
2024-05-22 00:00:00,Snacks,Other,4323.0,Expense,Mitul
2024-05-22 00:00:00,Insurance premium,Rent,2906.0,Expense,Mitul
2024-05-22 00:00:00,Monthly bill,Bills,4999.0,Income,Mitul
2024-05-22 00:00:00,Insurance premium,Rent,4757.0,Expense,Mitul
2024-05-22 00:00:00,Maintenance,Other,2965.0,Expense,Mitul
2024-05-22 00:00:00,Monthly bill,Bills,1182.0,Income,Mitul
2024-05-22 00:00:00,Bought items,Other,2203.0,Expense,Mitul
2024-05-22 00:00:00,New clothes,Shopping,4554.0,Expense,Mitul
2024-05-22 00:00:00,New clothes,Shopping,772.0,Expense,Mitul
2024-05-22 00:00:00,Insurance premium,Rent,1189.0,Expense,Mitul
2024-05-22 00:00:00,Bus fare,Transport,246.0,Expense,Mitul
2024-05-22 00:00:00,Bought items,Other,1815.0,Expense,Mitul
2024-05-22 00:00:00,Online course,Education,3409.0,Expense,Mitul
2024-05-22 00:00:00,New clothes,Shopping,4884.0,Expense,Mitul
2024-05-22 00:00:00,Movie,Entertainment,769.0,Expense,Mitul
2024-05-22 00:00:00,Insurance premium,Rent,3553.0,Expense,Mitul
2024-05-22 00:00:00,Bus fare,Transport,1046.0,Income,Mitul
2024-05-22 00:00:00,Snacks,Other,2522.0,Expense,Mitul
2024-05-22 00:00:00,Monthly bill,Bills,1824.0,Expense,Mitul
2024-05-22 00:00:00,Online course,Education,274.0,Expense,Mitul
2024-05-22 00:00:00,Snacks,Other,1072.0,Expense,Mitul
2024-05-22 00:00:00,Monthly bill,Bills,3312.0,Expense,Mitul
2024-05-22 00:00:00,Doctor visit,Healthcare,4120.0,Expense,Mitul
2024-05-22 00:00:00,Bought items,Other,4462.0,Expense,Mitul
2024-05-22 00:00:00,Maintenance,Other,2929.0,Expense,Mitul
2024-05-22 00:00:00,Online course,Education,4823.0,Expense,Mitul
2024-05-22 00:00:00,Bus fare,Transport,1713.0,Expense,Mitul
2024-05-22 00:00:00,Bus fare,Transport,641.0,Expense,Mitul
2024-05-22 00:00:00,Monthly bill,Bills,3571.0,Expense,Mitul
2024-05-22 00:00:00,New clothes,Shopping,153.0,Expense,Mitul
2024-05-22 00:00:00,Snacks,Other,707.0,Expense,Mitul
2024-05-23 00:00:00,Bus fare,Transport,3149.0,Expense,Mitul
2024-05-23 00:00:00,New clothes,Shopping,4069.0,Expense,Mitul
2024-05-23 00:00:00,Doctor visit,Healthcare,761.0,Expense,Mitul
2024-05-23 00:00:00,New clothes,Shopping,2593.0,Expense,Mitul
2024-05-23 00:00:00,Snacks,Other,4701.0,Income,Mitul
2024-05-23 00:00:00,Movie,Entertainment,1886.0,Expense,Mitul
2024-05-23 00:00:00,Maintenance,Other,1945.0,Income,Mitul
2024-05-23 00:00:00,Online course,Education,2394.0,Expense,Mitul
2024-05-23 00:00:00,Doctor visit,Healthcare,1564.0,Expense,Mitul
2024-05-23 00:00:00,Snacks,Other,3033.0,Expense,Mitul
2024-05-23 00:00:00,Online course,Education,322.0,Income,Mitul
2024-05-23 00:00:00,Bought items,Other,2141.0,Expense,Mitul
2024-05-23 00:00:00,Maintenance,Other,3061.0,Expense,Mitul
2024-05-23 00:00:00,Doctor visit,Healthcare,2351.0,Income,Mitul
2024-05-23 00:00:00,Bus fare,Transport,1961.0,Expense,Mitul
2024-05-23 00:00:00,Movie,Entertainment,3867.0,Expense,Mitul
2024-05-23 00:00:00,Bus fare,Transport,1448.0,Expense,Mitul
2024-05-23 00:00:00,Snacks,Other,3425.0,Expense,Mitul
2024-05-23 00:00:00,Online course,Education,2703.0,Expense,Mitul
2024-05-23 00:00:00,Monthly bill,Bills,4822.0,Expense,Mitul
2024-05-23 00:00:00,Bought items,Other,1173.0,Expense,Mitul
2024-05-23 00:00:00,Bought items,Other,4489.0,Expense,Mitul
2024-05-23 00:00:00,Snacks,Other,3402.0,Expense,Mitul
2024-05-23 00:00:00,Bought items,Other,904.0,Expense,Mitul
2024-05-23 00:00:00,Monthly bill,Bills,410.0,Expense,Mitul
2024-05-23 00:00:00,Online course,Education,695.0,Expense,Mitul
2024-05-23 00:00:00,Snacks,Other,2827.0,Expense,Mitul
2024-05-23 00:00:00,Monthly bill,Bills,1482.0,Expense,Mitul
2024-05-23 00:00:00,Doctor visit,Healthcare,3841.0,Income,Mitul
2024-05-23 00:00:00,Online course,Education,3745.0,Expense,Mitul
2024-05-23 00:00:00,Insurance premium,Rent,1279.0,Expense,Mitul
2024-05-23 00:00:00,Bus fare,Transport,3824.0,Expense,Mitul
2024-05-23 00:00:00,Maintenance,Other,819.0,Expense,Mitul
2024-05-23 00:00:00,Snacks,Other,1436.0,Expense,Mitul
2024-05-23 00:00:00,Bus fare,Transport,4876.0,Expense,Mitul
2024-05-23 00:00:00,Bought items,Other,1910.0,Expense,Mitul
2024-05-23 00:00:00,Monthly bill,Bills,4715.0,Expense,Mitul
2024-05-23 00:00:00,Maintenance,Other,4068.0,Expense,Mitul
2024-05-23 00:00:00,Movie,Entertainment,2484.0,Expense,Mitul
2024-05-23 00:00:00,Monthly bill,Bills,195.0,Expense,Mitul
2024-05-23 00:00:00,New clothes,Shopping,2012.0,Expense,Mitul
2024-05-23 00:00:00,Snacks,Other,4460.0,Expense,Mitul
2024-05-23 00:00:00,Insurance premium,Rent,3663.0,Expense,Mitul
2024-05-23 00:00:00,Monthly bill,Bills,3402.0,Expense,Mitul
2024-05-23 00:00:00,New clothes,Shopping,1342.0,Expense,Mitul
2024-05-23 00:00:00,Insurance premium,Rent,4065.0,Expense,Mitul
2024-05-23 00:00:00,New clothes,Shopping,2993.0,Expense,Mitul
2024-05-23 00:00:00,Bought items,Other,4875.0,Expense,Mitul
2024-05-23 00:00:00,Bought items,Other,1818.0,Expense,Mitul
2024-05-23 00:00:00,Bought items,Other,2407.0,Expense,Mitul
2024-05-23 00:00:00,Doctor visit,Healthcare,1336.0,Expense,Mitul
2024-05-23 00:00:00,Bought items,Other,4717.0,Expense,Mitul
2024-05-23 00:00:00,Bus fare,Transport,4063.0,Expense,Mitul
2024-05-23 00:00:00,Bus fare,Transport,4835.0,Income,Mitul
2024-05-23 00:00:00,Monthly bill,Bills,4416.0,Income,Mitul
2024-05-23 00:00:00,Maintenance,Other,2981.0,Expense,Mitul
2024-05-23 00:00:00,Online course,Education,3788.0,Expense,Mitul
2024-05-23 00:00:00,Maintenance,Other,2394.0,Expense,Mitul
2024-05-23 00:00:00,Insurance premium,Rent,4299.0,Expense,Mitul
2024-05-23 00:00:00,Online course,Education,3219.0,Expense,Mitul
2024-05-23 00:00:00,Monthly bill,Bills,2623.0,Expense,Mitul
2024-05-24 00:00:00,Doctor visit,Healthcare,2912.0,Expense,Mitul
2024-05-24 00:00:00,Bus fare,Transport,2276.0,Expense,Mitul
2024-05-24 00:00:00,Snacks,Other,3945.0,Expense,Mitul
2024-05-24 00:00:00,Doctor visit,Healthcare,3151.0,Expense,Mitul
2024-05-24 00:00:00,Doctor visit,Healthcare,4612.0,Income,Mitul
2024-05-24 00:00:00,Bus fare,Transport,1603.0,Expense,Mitul
2024-05-24 00:00:00,New clothes,Shopping,3347.0,Expense,Mitul
2024-05-24 00:00:00,New clothes,Shopping,1355.0,Expense,Mitul
2024-05-24 00:00:00,Insurance premium,Rent,3978.0,Expense,Mitul
2024-05-24 00:00:00,Monthly bill,Bills,1677.0,Expense,Mitul
2024-05-24 00:00:00,Monthly bill,Bills,1229.0,Income,Mitul
2024-05-24 00:00:00,Doctor visit,Healthcare,3834.0,Expense,Mitul
2024-05-24 00:00:00,Bought items,Other,338.0,Expense,Mitul
2024-05-24 00:00:00,Bus fare,Transport,2996.0,Expense,Mitul
2024-05-24 00:00:00,Doctor visit,Healthcare,3257.0,Expense,Mitul
2024-05-24 00:00:00,Monthly bill,Bills,3347.0,Expense,Mitul
2024-05-24 00:00:00,Online course,Education,3141.0,Income,Mitul
2024-05-24 00:00:00,Doctor visit,Healthcare,1685.0,Expense,Mitul
2024-05-24 00:00:00,New clothes,Shopping,2196.0,Expense,Mitul
2024-05-24 00:00:00,Insurance premium,Rent,2551.0,Expense,Mitul
2024-05-24 00:00:00,Snacks,Other,1777.0,Expense,Mitul
2024-05-24 00:00:00,New clothes,Shopping,350.0,Expense,Mitul
2024-05-24 00:00:00,Snacks,Other,1239.0,Expense,Mitul
2024-05-24 00:00:00,Online course,Education,365.0,Expense,Mitul
2024-05-24 00:00:00,Doctor visit,Healthcare,846.0,Expense,Mitul
2024-05-24 00:00:00,Snacks,Other,3451.0,Expense,Mitul
2024-05-24 00:00:00,Maintenance,Other,2857.0,Expense,Mitul
2024-05-24 00:00:00,Snacks,Other,1511.0,Expense,Mitul
2024-05-24 00:00:00,Movie,Entertainment,3384.0,Expense,Mitul
2024-05-24 00:00:00,Movie,Entertainment,4255.0,Income,Mitul
2024-05-24 00:00:00,Online course,Education,3334.0,Income,Mitul
2024-05-24 00:00:00,Insurance premium,Rent,3722.0,Expense,Mitul
2024-05-24 00:00:00,Insurance premium,Rent,4876.0,Expense,Mitul
2024-05-24 00:00:00,Monthly bill,Bills,1622.0,Income,Mitul
2024-05-24 00:00:00,Bus fare,Transport,739.0,Income,Mitul
2024-05-24 00:00:00,Doctor visit,Healthcare,4962.0,Expense,Mitul
2024-05-24 00:00:00,Insurance premium,Rent,2317.0,Expense,Mitul
2024-05-24 00:00:00,Online course,Education,601.0,Expense,Mitul
2024-05-24 00:00:00,Bus fare,Transport,2173.0,Income,Mitul
2024-05-24 00:00:00,Movie,Entertainment,2269.0,Expense,Mitul
2024-05-24 00:00:00,Monthly bill,Bills,674.0,Expense,Mitul
2024-05-24 00:00:00,Snacks,Other,3888.0,Expense,Mitul
2024-05-24 00:00:00,Doctor visit,Healthcare,4449.0,Expense,Mitul
2024-05-24 00:00:00,Maintenance,Other,465.0,Expense,Mitul
2024-05-24 00:00:00,Monthly bill,Bills,3389.0,Income,Mitul
2024-05-24 00:00:00,Doctor visit,Healthcare,4561.0,Expense,Mitul
2024-05-25 00:00:00,Bus fare,Transport,3024.0,Expense,Mitul
2024-05-25 00:00:00,Doctor visit,Healthcare,4030.0,Expense,Mitul
2024-05-25 00:00:00,Movie,Entertainment,4455.0,Expense,Mitul
2024-05-25 00:00:00,Online course,Education,2223.0,Expense,Mitul
2024-05-25 00:00:00,Snacks,Other,1739.0,Expense,Mitul
2024-05-25 00:00:00,Monthly bill,Bills,3131.0,Income,Mitul
2024-05-25 00:00:00,Bought items,Other,4601.0,Expense,Mitul
2024-05-25 00:00:00,Maintenance,Other,767.0,Income,Mitul
2024-05-25 00:00:00,Bought items,Other,4644.0,Income,Mitul
2024-05-25 00:00:00,Doctor visit,Healthcare,3861.0,Expense,Mitul
2024-05-25 00:00:00,Monthly bill,Bills,4871.0,Expense,Mitul
2024-05-25 00:00:00,Snacks,Other,3932.0,Expense,Mitul
2024-05-25 00:00:00,Doctor visit,Healthcare,1781.0,Expense,Mitul
2024-05-25 00:00:00,Monthly bill,Bills,1751.0,Expense,Mitul
2024-05-25 00:00:00,Insurance premium,Rent,3429.0,Expense,Mitul
2024-05-25 00:00:00,Movie,Entertainment,495.0,Expense,Mitul
2024-05-25 00:00:00,Online course,Education,1722.0,Expense,Mitul
2024-05-25 00:00:00,Bought items,Other,3309.0,Expense,Mitul
2024-05-25 00:00:00,New clothes,Shopping,592.0,Expense,Mitul
2024-05-25 00:00:00,Snacks,Other,4213.0,Expense,Mitul
2024-05-25 00:00:00,Snacks,Other,2687.0,Expense,Mitul
2024-05-25 00:00:00,Movie,Entertainment,712.0,Expense,Mitul
2024-05-25 00:00:00,Maintenance,Other,4484.0,Income,Mitul
2024-05-25 00:00:00,New clothes,Shopping,2713.0,Expense,Mitul
2024-05-25 00:00:00,Insurance premium,Rent,1758.0,Expense,Mitul
2024-05-25 00:00:00,Insurance premium,Rent,4939.0,Income,Mitul
2024-05-25 00:00:00,Online course,Education,1284.0,Expense,Mitul
2024-05-25 00:00:00,Insurance premium,Rent,3914.0,Expense,Mitul
2024-05-25 00:00:00,Maintenance,Other,898.0,Expense,Mitul
2024-05-25 00:00:00,Online course,Education,4328.0,Expense,Mitul
2024-05-25 00:00:00,Snacks,Other,4939.0,Expense,Mitul
2024-05-25 00:00:00,New clothes,Shopping,4320.0,Expense,Mitul
2024-05-25 00:00:00,Movie,Entertainment,1778.0,Expense,Mitul
2024-05-25 00:00:00,New clothes,Shopping,1451.0,Expense,Mitul
2024-05-25 00:00:00,Insurance premium,Rent,419.0,Expense,Mitul
2024-05-25 00:00:00,Bought items,Other,3957.0,Income,Mitul
2024-05-25 00:00:00,Doctor visit,Healthcare,1280.0,Expense,Mitul
2024-05-25 00:00:00,New clothes,Shopping,3255.0,Expense,Mitul
2024-05-25 00:00:00,Snacks,Other,1531.0,Expense,Mitul
2024-05-25 00:00:00,Monthly bill,Bills,1362.0,Expense,Mitul
2024-05-26 00:00:00,Monthly bill,Bills,1572.0,Expense,Mitul
2024-05-26 00:00:00,Doctor visit,Healthcare,3655.0,Expense,Mitul
2024-05-26 00:00:00,Movie,Entertainment,3575.0,Income,Mitul
2024-05-26 00:00:00,Movie,Entertainment,2821.0,Expense,Mitul
2024-05-26 00:00:00,Insurance premium,Rent,1850.0,Expense,Mitul
2024-05-26 00:00:00,Maintenance,Other,2164.0,Income,Mitul
2024-05-26 00:00:00,Snacks,Other,3509.0,Income,Mitul
2024-05-26 00:00:00,Bought items,Other,4064.0,Expense,Mitul
2024-05-26 00:00:00,Online course,Education,3746.0,Expense,Mitul
2024-05-26 00:00:00,Snacks,Other,1146.0,Expense,Mitul
2024-05-26 00:00:00,Bought items,Other,4697.0,Expense,Mitul
2024-05-26 00:00:00,Snacks,Other,1053.0,Income,Mitul
2024-05-26 00:00:00,Bought items,Other,2007.0,Income,Mitul
2024-05-26 00:00:00,Maintenance,Other,4049.0,Expense,Mitul
2024-05-26 00:00:00,Insurance premium,Rent,971.0,Expense,Mitul
2024-05-26 00:00:00,Monthly bill,Bills,1227.0,Expense,Mitul
2024-05-26 00:00:00,Maintenance,Other,2938.0,Expense,Mitul
2024-05-26 00:00:00,Insurance premium,Rent,804.0,Expense,Mitul
2024-05-26 00:00:00,Snacks,Other,4386.0,Expense,Mitul
2024-05-26 00:00:00,Online course,Education,608.0,Expense,Mitul
2024-05-26 00:00:00,Doctor visit,Healthcare,1176.0,Expense,Mitul
2024-05-26 00:00:00,Maintenance,Other,2792.0,Expense,Mitul
2024-05-26 00:00:00,Bought items,Other,3892.0,Expense,Mitul
2024-05-26 00:00:00,Doctor visit,Healthcare,132.0,Expense,Mitul
2024-05-26 00:00:00,Maintenance,Other,2787.0,Expense,Mitul
2024-05-26 00:00:00,Snacks,Other,596.0,Expense,Mitul
2024-05-26 00:00:00,Maintenance,Other,1474.0,Expense,Mitul
2024-05-26 00:00:00,Bought items,Other,2671.0,Expense,Mitul
2024-05-26 00:00:00,Insurance premium,Rent,3064.0,Expense,Mitul
2024-05-26 00:00:00,Bought items,Other,2597.0,Income,Mitul
2024-05-26 00:00:00,New clothes,Shopping,1873.0,Income,Mitul
2024-05-26 00:00:00,Insurance premium,Rent,3635.0,Expense,Mitul
2024-05-26 00:00:00,Bus fare,Transport,3474.0,Expense,Mitul
2024-05-26 00:00:00,Doctor visit,Healthcare,3907.0,Expense,Mitul
2024-05-26 00:00:00,Doctor visit,Healthcare,225.0,Expense,Mitul
2024-05-26 00:00:00,Bought items,Other,4102.0,Income,Mitul
2024-05-26 00:00:00,Monthly bill,Bills,3811.0,Income,Mitul
2024-05-26 00:00:00,Maintenance,Other,1524.0,Expense,Mitul
2024-05-26 00:00:00,New clothes,Shopping,3656.0,Expense,Mitul
2024-05-26 00:00:00,Doctor visit,Healthcare,3095.0,Expense,Mitul
2024-05-26 00:00:00,Insurance premium,Rent,248.0,Expense,Mitul
2024-05-27 00:00:00,Insurance premium,Rent,3490.0,Income,Mitul
2024-05-27 00:00:00,Snacks,Other,2872.0,Expense,Mitul
2024-05-27 00:00:00,Snacks,Other,3676.0,Income,Mitul
2024-05-27 00:00:00,Doctor visit,Healthcare,4251.0,Expense,Mitul
2024-05-27 00:00:00,Doctor visit,Healthcare,3573.0,Expense,Mitul
2024-05-27 00:00:00,New clothes,Shopping,2491.0,Income,Mitul
2024-05-27 00:00:00,New clothes,Shopping,2621.0,Expense,Mitul
2024-05-27 00:00:00,Insurance premium,Rent,2986.0,Income,Mitul
2024-05-27 00:00:00,Movie,Entertainment,1212.0,Expense,Mitul
2024-05-27 00:00:00,New clothes,Shopping,735.0,Expense,Mitul
2024-05-27 00:00:00,Online course,Education,334.0,Expense,Mitul
2024-05-27 00:00:00,Insurance premium,Rent,297.0,Expense,Mitul
2024-05-27 00:00:00,Insurance premium,Rent,2656.0,Expense,Mitul
2024-05-27 00:00:00,Snacks,Other,881.0,Expense,Mitul
2024-05-27 00:00:00,Snacks,Other,2181.0,Expense,Mitul
2024-05-27 00:00:00,Bought items,Other,4949.0,Expense,Mitul
2024-05-27 00:00:00,Maintenance,Other,384.0,Expense,Mitul
2024-05-27 00:00:00,Insurance premium,Rent,3383.0,Expense,Mitul
2024-05-27 00:00:00,Monthly bill,Bills,3949.0,Expense,Mitul
2024-05-27 00:00:00,Insurance premium,Rent,2997.0,Expense,Mitul
2024-05-27 00:00:00,Monthly bill,Bills,1445.0,Expense,Mitul
2024-05-27 00:00:00,Movie,Entertainment,1013.0,Expense,Mitul
2024-05-27 00:00:00,Insurance premium,Rent,848.0,Expense,Mitul
2024-05-27 00:00:00,Doctor visit,Healthcare,3703.0,Income,Mitul
2024-05-27 00:00:00,Bus fare,Transport,889.0,Expense,Mitul
2024-05-27 00:00:00,Online course,Education,1020.0,Expense,Mitul
2024-05-27 00:00:00,Movie,Entertainment,4635.0,Income,Mitul
2024-05-27 00:00:00,Movie,Entertainment,4721.0,Expense,Mitul
2024-05-27 00:00:00,New clothes,Shopping,3073.0,Expense,Mitul
2024-05-27 00:00:00,Online course,Education,3015.0,Expense,Mitul
2024-05-27 00:00:00,Doctor visit,Healthcare,4822.0,Expense,Mitul
2024-05-27 00:00:00,New clothes,Shopping,3161.0,Expense,Mitul
2024-05-27 00:00:00,Monthly bill,Bills,4000.0,Expense,Mitul
2024-05-27 00:00:00,Bus fare,Transport,474.0,Expense,Mitul
2024-05-27 00:00:00,Maintenance,Other,1942.0,Expense,Mitul
2024-05-27 00:00:00,New clothes,Shopping,1343.0,Expense,Mitul
2024-05-27 00:00:00,Online course,Education,1912.0,Expense,Mitul
2024-05-27 00:00:00,Movie,Entertainment,2588.0,Expense,Mitul
2024-05-27 00:00:00,Maintenance,Other,3370.0,Expense,Mitul
2024-05-27 00:00:00,Monthly bill,Bills,2268.0,Expense,Mitul
2024-05-27 00:00:00,Movie,Entertainment,3214.0,Expense,Mitul
2024-05-28 00:00:00,Insurance premium,Rent,2727.0,Income,Mitul
2024-05-28 00:00:00,Monthly bill,Bills,3428.0,Expense,Mitul
2024-05-28 00:00:00,Online course,Education,2636.0,Expense,Mitul
2024-05-28 00:00:00,Doctor visit,Healthcare,2549.0,Expense,Mitul
2024-05-28 00:00:00,Movie,Entertainment,4362.0,Expense,Mitul
2024-05-28 00:00:00,Doctor visit,Healthcare,1068.0,Income,Mitul
2024-05-28 00:00:00,Bought items,Other,4537.0,Expense,Mitul
2024-05-28 00:00:00,Online course,Education,2378.0,Income,Mitul
2024-05-28 00:00:00,Bus fare,Transport,3498.0,Expense,Mitul
2024-05-28 00:00:00,Movie,Entertainment,4678.0,Expense,Mitul
2024-05-28 00:00:00,Maintenance,Other,4476.0,Expense,Mitul
2024-05-28 00:00:00,Snacks,Other,2047.0,Income,Mitul
2024-05-28 00:00:00,Monthly bill,Bills,3984.0,Expense,Mitul
2024-05-28 00:00:00,Monthly bill,Bills,211.0,Expense,Mitul
2024-05-28 00:00:00,Maintenance,Other,2730.0,Expense,Mitul
2024-05-28 00:00:00,Maintenance,Other,1965.0,Expense,Mitul
2024-05-28 00:00:00,Insurance premium,Rent,2343.0,Expense,Mitul
2024-05-28 00:00:00,New clothes,Shopping,2025.0,Expense,Mitul
2024-05-28 00:00:00,New clothes,Shopping,471.0,Expense,Mitul
2024-05-28 00:00:00,Monthly bill,Bills,1624.0,Expense,Mitul
2024-05-28 00:00:00,New clothes,Shopping,288.0,Expense,Mitul
2024-05-28 00:00:00,Snacks,Other,3270.0,Expense,Mitul
2024-05-28 00:00:00,Insurance premium,Rent,2894.0,Expense,Mitul
2024-05-28 00:00:00,Maintenance,Other,3967.0,Expense,Mitul
2024-05-28 00:00:00,Bus fare,Transport,2937.0,Income,Mitul
2024-05-28 00:00:00,Monthly bill,Bills,2684.0,Expense,Mitul
2024-05-28 00:00:00,Doctor visit,Healthcare,2271.0,Expense,Mitul
2024-05-28 00:00:00,Bus fare,Transport,4505.0,Expense,Mitul
2024-05-28 00:00:00,Bus fare,Transport,3775.0,Expense,Mitul
2024-05-28 00:00:00,Doctor visit,Healthcare,1637.0,Expense,Mitul
2024-05-28 00:00:00,Monthly bill,Bills,1214.0,Income,Mitul
2024-05-28 00:00:00,Doctor visit,Healthcare,2542.0,Expense,Mitul
2024-05-28 00:00:00,Monthly bill,Bills,3658.0,Expense,Mitul
2024-05-28 00:00:00,Bus fare,Transport,4993.0,Income,Mitul
2024-05-28 00:00:00,Movie,Entertainment,785.0,Expense,Mitul
2024-05-28 00:00:00,Snacks,Other,1735.0,Expense,Mitul
2024-05-28 00:00:00,Movie,Entertainment,3749.0,Expense,Mitul
2024-05-29 00:00:00,Maintenance,Other,1140.0,Expense,Mitul
2024-05-29 00:00:00,Snacks,Other,3886.0,Expense,Mitul
2024-05-29 00:00:00,Doctor visit,Healthcare,3754.0,Income,Mitul
2024-05-29 00:00:00,Insurance premium,Rent,2318.0,Income,Mitul
2024-05-29 00:00:00,Bus fare,Transport,4484.0,Expense,Mitul
2024-05-29 00:00:00,Bought items,Other,745.0,Expense,Mitul
2024-05-29 00:00:00,Online course,Education,3064.0,Expense,Mitul
2024-05-29 00:00:00,Maintenance,Other,2407.0,Expense,Mitul
2024-05-29 00:00:00,Bus fare,Transport,609.0,Income,Mitul
2024-05-29 00:00:00,Monthly bill,Bills,1352.0,Expense,Mitul
2024-05-29 00:00:00,Insurance premium,Rent,3796.0,Income,Mitul
2024-05-29 00:00:00,Doctor visit,Healthcare,155.0,Expense,Mitul
2024-05-29 00:00:00,Insurance premium,Rent,4266.0,Expense,Mitul
2024-05-29 00:00:00,Online course,Education,4600.0,Expense,Mitul
2024-05-29 00:00:00,Maintenance,Other,1613.0,Expense,Mitul
2024-05-29 00:00:00,Online course,Education,168.0,Expense,Mitul
2024-05-29 00:00:00,Movie,Entertainment,4792.0,Expense,Mitul
2024-05-29 00:00:00,Online course,Education,2581.0,Expense,Mitul
2024-05-29 00:00:00,Doctor visit,Healthcare,278.0,Expense,Mitul
2024-05-29 00:00:00,Bought items,Other,1671.0,Expense,Mitul
2024-05-29 00:00:00,Snacks,Other,1565.0,Expense,Mitul
2024-05-29 00:00:00,Bought items,Other,1492.0,Expense,Mitul
2024-05-29 00:00:00,Insurance premium,Rent,2311.0,Expense,Mitul
2024-05-29 00:00:00,New clothes,Shopping,3118.0,Expense,Mitul
2024-05-29 00:00:00,Doctor visit,Healthcare,238.0,Income,Mitul
2024-05-29 00:00:00,Movie,Entertainment,2899.0,Expense,Mitul
2024-05-29 00:00:00,Maintenance,Other,4973.0,Expense,Mitul
2024-05-29 00:00:00,Movie,Entertainment,2230.0,Expense,Mitul
2024-05-29 00:00:00,New clothes,Shopping,4375.0,Expense,Mitul
2024-05-29 00:00:00,Insurance premium,Rent,2290.0,Expense,Mitul
2024-05-29 00:00:00,Monthly bill,Bills,2468.0,Expense,Mitul
2024-05-29 00:00:00,New clothes,Shopping,2631.0,Expense,Mitul
2024-05-29 00:00:00,Bought items,Other,3823.0,Expense,Mitul
2024-05-29 00:00:00,New clothes,Shopping,4133.0,Expense,Mitul
2024-05-29 00:00:00,Doctor visit,Healthcare,3077.0,Expense,Mitul
2024-05-29 00:00:00,New clothes,Shopping,4401.0,Expense,Mitul
2024-05-29 00:00:00,New clothes,Shopping,1731.0,Expense,Mitul
2024-05-29 00:00:00,Monthly bill,Bills,3097.0,Expense,Mitul
2024-05-29 00:00:00,Maintenance,Other,3418.0,Expense,Mitul
2024-05-29 00:00:00,Doctor visit,Healthcare,3459.0,Expense,Mitul
2024-05-29 00:00:00,Snacks,Other,1325.0,Expense,Mitul
2024-05-29 00:00:00,Snacks,Other,2873.0,Expense,Mitul
2024-05-29 00:00:00,Bus fare,Transport,1942.0,Expense,Mitul
2024-05-29 00:00:00,Bought items,Other,3928.0,Expense,Mitul
2024-05-29 00:00:00,Bus fare,Transport,3656.0,Expense,Mitul
2024-05-29 00:00:00,Snacks,Other,2290.0,Expense,Mitul
2024-05-29 00:00:00,Movie,Entertainment,2946.0,Expense,Mitul
2024-05-29 00:00:00,Bus fare,Transport,489.0,Expense,Mitul
2024-05-30 00:00:00,Doctor visit,Healthcare,2331.0,Expense,Mitul
2024-05-30 00:00:00,Doctor visit,Healthcare,3675.0,Expense,Mitul
2024-05-30 00:00:00,Online course,Education,284.0,Expense,Mitul
2024-05-30 00:00:00,Bought items,Other,3539.0,Expense,Mitul
2024-05-30 00:00:00,New clothes,Shopping,564.0,Expense,Mitul
2024-05-30 00:00:00,New clothes,Shopping,1050.0,Income,Mitul
2024-05-30 00:00:00,New clothes,Shopping,3593.0,Income,Mitul
